CMBODY             =                            4
      2458588.152904       -24316844.254       235607861.385         5533416.925
      2458588.252904       -24517161.554       235604068.149         5538252.577
      2458588.352904       -24717460.592       235600099.452         5543084.105
      2458588.452904       -24917741.223       235595955.333         5547911.505
      2458588.552904       -25118003.302       235591635.835         5552734.775
      2458588.652904       -25318246.684       235587140.997         5557553.912
      2458588.752904       -25518471.224       235582470.861         5562368.913
      2458588.852904       -25718676.777       235577625.467         5567179.777
      2458588.952904       -25918863.198       235572604.858         5571986.499
      2458589.052904       -26119030.343       235567409.073         5576789.078
      2458589.152904       -26319178.066       235562038.155         5581587.510
      2458589.252904       -26519306.224       235556492.145         5586381.794
      2458589.352904       -26719414.671       235550771.085         5591171.925
      2458589.452904       -26919503.263       235544875.016         5595957.903
      2458589.552904       -27119571.856       235538803.980         5600739.723
      2458589.652904       -27319620.305       235532558.019         5605517.384
      2458589.752904       -27519648.467       235526137.175         5610290.883
      2458589.852904       -27719656.196       235519541.489         5615060.216
      2458589.952904       -27919643.349       235512771.005         5619825.382
      2458590.052904       -28119609.783       235505825.764         5624586.378
      2458590.152904       -28319555.352       235498705.808         5629343.201
      2458590.252904       -28519479.913       235491411.181         5634095.848
      2458590.352904       -28719383.323       235483941.924         5638844.317
